year,year_range,name,county_subdivision,county,state,gini,moe,source
2020,2016–2020,"New Sharon town, Franklin County, Maine",49345,007,23,0.3970,0.0491,ACS 5-year 2020 (B19083)
2020,2016–2020,"New Vineyard town, Franklin County, Maine",49520,007,23,0.4451,0.0741,ACS 5-year 2020 (B19083)
2020,2016–2020,"Phillips town, Franklin County, Maine",58445,007,23,0.3722,0.0420,ACS 5-year 2020 (B19083)
2020,2016–2020,"Rangeley town, Franklin County, Maine",61840,007,23,0.4025,0.1279,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sandy River plantation, Franklin County, Maine",65655,007,23,0.3717,0.1097,ACS 5-year 2020 (B19083)
2020,2016–2020,"South Franklin UT, Franklin County, Maine",70760,007,23,0.2797,0.1354,ACS 5-year 2020 (B19083)
2020,2016–2020,"Strong town, Franklin County, Maine",74825,007,23,0.5119,0.0989,ACS 5-year 2020 (B19083)
2020,2016–2020,"Weld town, Franklin County, Maine",81300,007,23,0.3847,0.0636,ACS 5-year 2020 (B19083)
2020,2016–2020,"West Central Franklin UT, Franklin County, Maine",82235,007,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Wilton town, Franklin County, Maine",85850,007,23,0.4287,0.0368,ACS 5-year 2020 (B19083)
2020,2016–2020,"Amherst town, Hancock County, Maine",01185,009,23,0.4901,0.0753,ACS 5-year 2020 (B19083)
2020,2016–2020,"Aurora town, Hancock County, Maine",02165,009,23,0.4593,0.1028,ACS 5-year 2020 (B19083)
2020,2016–2020,"Blue Hill town, Hancock County, Maine",05700,009,23,0.4561,0.0483,ACS 5-year 2020 (B19083)
2020,2016–2020,"Brooklin town, Hancock County, Maine",07800,009,23,0.4322,0.0466,ACS 5-year 2020 (B19083)
2020,2016–2020,"Brooksville town, Hancock County, Maine",07975,009,23,0.4719,0.0568,ACS 5-year 2020 (B19083)
2020,2016–2020,"Castine town, Hancock County, Maine",11265,009,23,0.4172,0.0484,ACS 5-year 2020 (B19083)
2020,2016–2020,"Central Hancock UT, Hancock County, Maine",11800,009,23,0.5037,0.0811,ACS 5-year 2020 (B19083)
2020,2016–2020,"Cranberry Isles town, Hancock County, Maine",14905,009,23,0.4238,0.1393,ACS 5-year 2020 (B19083)
2020,2016–2020,"Deer Isle town, Hancock County, Maine",17145,009,23,0.5359,0.0931,ACS 5-year 2020 (B19083)
2020,2016–2020,"Eastbrook town, Hancock County, Maine",19770,009,23,0.4190,0.0727,ACS 5-year 2020 (B19083)
2020,2016–2020,"Ellsworth city, Hancock County, Maine",23200,009,23,0.4011,0.0287,ACS 5-year 2020 (B19083)
2020,2016–2020,"Franklin town, Hancock County, Maine",26350,009,23,0.3998,0.0472,ACS 5-year 2020 (B19083)
2020,2016–2020,"Frenchboro town, Hancock County, Maine",26595,009,23,0.3454,0.2941,ACS 5-year 2020 (B19083)
2020,2016–2020,"Great Pond town, Hancock County, Maine",28975,009,23,0.2709,0.0548,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hancock town, Hancock County, Maine",30970,009,23,0.4658,0.0974,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mariaville town, Hancock County, Maine",43430,009,23,0.4250,0.0708,ACS 5-year 2020 (B19083)
2020,2016–2020,"Marshall Island UT, Hancock County, Maine",43578,009,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mount Desert town, Hancock County, Maine",47630,009,23,0.5005,0.0622,ACS 5-year 2020 (B19083)
2020,2016–2020,"Orland town, Hancock County, Maine",55505,009,23,0.3952,0.0472,ACS 5-year 2020 (B19083)
2020,2016–2020,"Osborn town, Hancock County, Maine",55855,009,23,0.3395,0.1059,ACS 5-year 2020 (B19083)
2020,2016–2020,"Otis town, Hancock County, Maine",55890,009,23,0.4619,0.0903,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sedgwick town, Hancock County, Maine",67300,009,23,0.4902,0.1025,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sorrento town, Hancock County, Maine",69750,009,23,0.3491,0.1281,ACS 5-year 2020 (B19083)
2020,2016–2020,"Stonington town, Hancock County, Maine",74580,009,23,0.4627,0.0657,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sullivan town, Hancock County, Maine",74965,009,23,0.3676,0.0427,ACS 5-year 2020 (B19083)
2020,2016–2020,"Surry town, Hancock County, Maine",75280,009,23,0.4943,0.0479,ACS 5-year 2020 (B19083)
2020,2016–2020,"Swans Island town, Hancock County, Maine",75455,009,23,0.3720,0.0609,ACS 5-year 2020 (B19083)
2020,2016–2020,"Tremont town, Hancock County, Maine",77345,009,23,0.3778,0.0591,ACS 5-year 2020 (B19083)
2020,2016–2020,"Trenton town, Hancock County, Maine",77415,009,23,0.4651,0.0709,ACS 5-year 2020 (B19083)
2020,2016–2020,"Verona Island town, Hancock County, Maine",78925,009,23,0.3559,0.0754,ACS 5-year 2020 (B19083)
2020,2016–2020,"Waltham town, Hancock County, Maine",80040,009,23,0.4037,0.0517,ACS 5-year 2020 (B19083)
2020,2016–2020,"Winter Harbor town, Hancock County, Maine",86655,009,23,0.4239,0.0568,ACS 5-year 2020 (B19083)
2020,2016–2020,"Albion town, Kennebec County, Maine",00590,011,23,0.3645,0.0530,ACS 5-year 2020 (B19083)
2020,2016–2020,"Augusta city, Kennebec County, Maine",02100,011,23,0.4498,0.0221,ACS 5-year 2020 (B19083)
2020,2016–2020,"Belgrade town, Kennebec County, Maine",04020,011,23,0.4226,0.0586,ACS 5-year 2020 (B19083)
2020,2016–2020,"Benton town, Kennebec County, Maine",04475,011,23,0.3564,0.0356,ACS 5-year 2020 (B19083)
2020,2016–2020,"Chelsea town, Kennebec County, Maine",12350,011,23,0.4034,0.0431,ACS 5-year 2020 (B19083)
2020,2016–2020,"China town, Kennebec County, Maine",12735,011,23,0.3744,0.0753,ACS 5-year 2020 (B19083)
2020,2016–2020,"Clinton town, Kennebec County, Maine",13470,011,23,0.4103,0.0550,ACS 5-year 2020 (B19083)
2020,2016–2020,"Farmingdale town, Kennebec County, Maine",24670,011,23,0.4251,0.0762,ACS 5-year 2020 (B19083)
2020,2016–2020,"Fayette town, Kennebec County, Maine",24950,011,23,0.3922,0.0431,ACS 5-year 2020 (B19083)
2020,2016–2020,"Gardiner city, Kennebec County, Maine",27085,011,23,0.4972,0.0602,ACS 5-year 2020 (B19083)
2020,2016–2020,"Litchfield town, Kennebec County, Maine",40175,011,23,0.3764,0.0501,ACS 5-year 2020 (B19083)
2020,2016–2020,"Manchester town, Kennebec County, Maine",43080,011,23,0.4169,0.0594,ACS 5-year 2020 (B19083)
2020,2016–2020,"Monmouth town, Kennebec County, Maine",46405,011,23,0.3572,0.0505,ACS 5-year 2020 (B19083)
2020,2016–2020,"Oakland town, Kennebec County, Maine",54560,011,23,0.4117,0.0392,ACS 5-year 2020 (B19083)
2020,2016–2020,"Pittston town, Kennebec County, Maine",59110,011,23,0.3356,0.0626,ACS 5-year 2020 (B19083)
2020,2016–2020,"Readfield town, Kennebec County, Maine",62190,011,23,0.4060,0.0583,ACS 5-year 2020 (B19083)
2020,2016–2020,"Rome town, Kennebec County, Maine",63835,011,23,0.4574,0.0539,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sidney town, Kennebec County, Maine",68385,011,23,0.3883,0.0479,ACS 5-year 2020 (B19083)
2020,2016–2020,"Vassalboro town, Kennebec County, Maine",78745,011,23,0.3661,0.0365,ACS 5-year 2020 (B19083)
2020,2016–2020,"Vienna town, Kennebec County, Maine",79025,011,23,0.3917,0.0680,ACS 5-year 2020 (B19083)
2020,2016–2020,"Waterville city, Kennebec County, Maine",80740,011,23,0.5513,0.0543,ACS 5-year 2020 (B19083)
2020,2016–2020,"West Gardiner town, Kennebec County, Maine",82945,011,23,0.4214,0.0701,ACS 5-year 2020 (B19083)
2020,2016–2020,"Windsor town, Kennebec County, Maine",86165,011,23,0.3594,0.0709,ACS 5-year 2020 (B19083)
2020,2016–2020,"Winthrop town, Kennebec County, Maine",86970,011,23,0.3806,0.0508,ACS 5-year 2020 (B19083)
2020,2016–2020,"Appleton town, Knox County, Maine",01465,013,23,0.4433,0.0638,ACS 5-year 2020 (B19083)
2020,2016–2020,"Camden town, Knox County, Maine",09725,013,23,0.4282,0.0566,ACS 5-year 2020 (B19083)
2020,2016–2020,"Cushing town, Knox County, Maine",15780,013,23,0.4226,0.0497,ACS 5-year 2020 (B19083)
2020,2016–2020,"Friendship town, Knox County, Maine",26805,013,23,0.4416,0.0673,ACS 5-year 2020 (B19083)
2020,2016–2020,"Isle au Haut town, Knox County, Maine",35135,013,23,0.5057,0.1312,ACS 5-year 2020 (B19083)
2020,2016–2020,"Matinicus Isle plantation, Knox County, Maine",44165,013,23,0.4487,0.1572,ACS 5-year 2020 (B19083)
2020,2016–2020,"Muscle Ridge Islands UT, Knox County, Maine",47962,013,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Owls Head town, Knox County, Maine",56135,013,23,0.4396,0.0676,ACS 5-year 2020 (B19083)
2020,2016–2020,"Rockland city, Knox County, Maine",63590,013,23,0.4277,0.0375,ACS 5-year 2020 (B19083)
2020,2016–2020,"St. George town, Knox County, Maine",65130,013,23,0.4583,0.0621,ACS 5-year 2020 (B19083)
2020,2016–2020,"South Thomaston town, Knox County, Maine",72585,013,23,0.4204,0.0832,ACS 5-year 2020 (B19083)
2020,2016–2020,"Thomaston town, Knox County, Maine",76365,013,23,0.3380,0.0483,ACS 5-year 2020 (B19083)
2020,2016–2020,"Vinalhaven town, Knox County, Maine",79130,013,23,0.4455,0.0648,ACS 5-year 2020 (B19083)
2020,2016–2020,"Warren town, Knox County, Maine",80215,013,23,0.3181,0.0455,ACS 5-year 2020 (B19083)
2020,2016–2020,"Alna town, Lincoln County, Maine",01010,015,23,0.4146,0.0426,ACS 5-year 2020 (B19083)
2020,2016–2020,"Boothbay town, Lincoln County, Maine",06050,015,23,0.4960,0.0823,ACS 5-year 2020 (B19083)
2020,2016–2020,"Boothbay Harbor town, Lincoln County, Maine",06120,015,23,0.5058,0.0783,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bristol town, Lincoln County, Maine",07485,015,23,0.4276,0.0719,ACS 5-year 2020 (B19083)
2020,2016–2020,"Damariscotta town, Lincoln County, Maine",16235,015,23,0.4313,0.0461,ACS 5-year 2020 (B19083)
2020,2016–2020,"Edgecomb town, Lincoln County, Maine",22675,015,23,0.4304,0.0486,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hibberts gore, Lincoln County, Maine",32715,015,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Jefferson town, Lincoln County, Maine",35695,015,23,0.3521,0.0431,ACS 5-year 2020 (B19083)
2020,2016–2020,"Louds Island UT, Lincoln County, Maine",41280,015,23,-666666666.0000,-222222222.0000,ACS 5-year 2020 (B19083)
2020,2016–2020,"Monhegan plantation, Lincoln County, Maine",46335,015,23,0.4441,0.2240,ACS 5-year 2020 (B19083)
2020,2016–2020,"Newcastle town, Lincoln County, Maine",48645,015,23,0.4311,0.0729,ACS 5-year 2020 (B19083)
2020,2016–2020,"Nobleboro town, Lincoln County, Maine",49660,015,23,0.4035,0.0489,ACS 5-year 2020 (B19083)
2020,2016–2020,"Somerville town, Lincoln County, Maine",69645,015,23,0.3318,0.0482,ACS 5-year 2020 (B19083)
2020,2016–2020,"South Bristol town, Lincoln County, Maine",70240,015,23,0.4528,0.0515,ACS 5-year 2020 (B19083)
2020,2016–2020,"Southport town, Lincoln County, Maine",71955,015,23,0.4615,0.0590,ACS 5-year 2020 (B19083)
2020,2016–2020,"Waldoboro town, Lincoln County, Maine",79550,015,23,0.4666,0.0495,ACS 5-year 2020 (B19083)
2020,2016–2020,"Westport Island town, Lincoln County, Maine",84140,015,23,0.4969,0.1127,ACS 5-year 2020 (B19083)
2020,2016–2020,"Whitefield town, Lincoln County, Maine",85010,015,23,0.3966,0.0441,ACS 5-year 2020 (B19083)
2020,2016–2020,"Wiscasset town, Lincoln County, Maine",87075,015,23,0.3365,0.0495,ACS 5-year 2020 (B19083)
2020,2016–2020,"Andover town, Oxford County, Maine",01325,017,23,0.3806,0.0438,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bethel town, Oxford County, Maine",04825,017,23,0.4535,0.0500,ACS 5-year 2020 (B19083)
2020,2016–2020,"Brownfield town, Oxford County, Maine",08150,017,23,0.4042,0.0466,ACS 5-year 2020 (B19083)
2020,2016–2020,"Buckfield town, Oxford County, Maine",08710,017,23,0.3868,0.0389,ACS 5-year 2020 (B19083)
2020,2016–2020,"Canton town, Oxford County, Maine",10005,017,23,0.3944,0.0457,ACS 5-year 2020 (B19083)
2020,2016–2020,"Denmark town, Oxford County, Maine",17250,017,23,0.4328,0.0535,ACS 5-year 2020 (B19083)
2020,2016–2020,"Fryeburg town, Oxford County, Maine",26910,017,23,0.4188,0.0531,ACS 5-year 2020 (B19083)
2020,2016–2020,"Gilead town, Oxford County, Maine",27505,017,23,0.3806,0.0580,ACS 5-year 2020 (B19083)
2020,2016–2020,"Greenwood town, Oxford County, Maine",29710,017,23,0.3884,0.0539,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hartford town, Oxford County, Maine",31670,017,23,0.3528,0.0511,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hebron town, Oxford County, Maine",32370,017,23,0.2996,0.0346,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lincoln plantation, Oxford County, Maine",39422,017,23,0.4294,0.1084,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lovell town, Oxford County, Maine",41365,017,23,0.4879,0.0748,ACS 5-year 2020 (B19083)
2020,2016–2020,"Magalloway plantation, Oxford County, Maine",42835,017,23,0.3833,0.1098,ACS 5-year 2020 (B19083)
2020,2016–2020,"Milton UT, Oxford County, Maine",46105,017,23,0.4746,0.1756,ACS 5-year 2020 (B19083)
2020,2016–2020,"Newry town, Oxford County, Maine",49275,017,23,0.5304,0.0785,ACS 5-year 2020 (B19083)
2020,2016–2020,"Norway town, Oxford County, Maine",54000,017,23,0.4237,0.0380,ACS 5-year 2020 (B19083)
2020,2016–2020,"Otisfield town, Oxford County, Maine",55960,017,23,0.3739,0.0440,ACS 5-year 2020 (B19083)
2020,2016–2020,"Oxford town, Oxford County, Maine",56310,017,23,0.4008,0.0536,ACS 5-year 2020 (B19083)
2020,2016–2020,"Peru town, Oxford County, Maine",58270,017,23,0.3835,0.0363,ACS 5-year 2020 (B19083)
2020,2016–2020,"Porter town, Oxford County, Maine",60405,017,23,0.3595,0.0314,ACS 5-year 2020 (B19083)
2020,2016–2020,"Rumford town, Oxford County, Maine",64290,017,23,0.4340,0.0592,ACS 5-year 2020 (B19083)
2020,2016–2020,"South Oxford UT, Oxford County, Maine",71755,017,23,0.5039,0.1315,ACS 5-year 2020 (B19083)
2020,2016–2020,"Stoneham town, Oxford County, Maine",74510,017,23,0.4000,0.0489,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sumner town, Oxford County, Maine",75035,017,23,0.3944,0.0413,ACS 5-year 2020 (B19083)
2020,2016–2020,"Sweden town, Oxford County, Maine",75595,017,23,0.5006,0.0906,ACS 5-year 2020 (B19083)
2020,2016–2020,"Waterford town, Oxford County, Maine",80635,017,23,0.3984,0.0371,ACS 5-year 2020 (B19083)
2020,2016–2020,"West Paris town, Oxford County, Maine",83890,017,23,0.4227,0.0592,ACS 5-year 2020 (B19083)
2020,2016–2020,"Woodstock town, Oxford County, Maine",87355,017,23,0.4018,0.0362,ACS 5-year 2020 (B19083)
2020,2016–2020,"Argyle UT, Penobscot County, Maine",01500,019,23,0.3483,0.0720,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bangor city, Penobscot County, Maine",02795,019,23,0.4907,0.0255,ACS 5-year 2020 (B19083)
2020,2016–2020,"Bradley town, Penobscot County, Maine",06680,019,23,0.3539,0.0456,ACS 5-year 2020 (B19083)
2020,2016–2020,"Brewer city, Penobscot County, Maine",06925,019,23,0.4472,0.0522,ACS 5-year 2020 (B19083)
2020,2016–2020,"Burlington town, Penobscot County, Maine",09200,019,23,0.3923,0.0459,ACS 5-year 2020 (B19083)
2020,2016–2020,"Carroll plantation, Penobscot County, Maine",10810,019,23,0.3353,0.0672,ACS 5-year 2020 (B19083)
2020,2016–2020,"Charleston town, Penobscot County, Maine",12105,019,23,0.4807,0.1244,ACS 5-year 2020 (B19083)
2020,2016–2020,"Chester town, Penobscot County, Maine",12525,019,23,0.4335,0.0903,ACS 5-year 2020 (B19083)
2020,2016–2020,"Corinna town, Penobscot County, Maine",14310,019,23,0.3905,0.0446,ACS 5-year 2020 (B19083)
2020,2016–2020,"Corinth town, Penobscot County, Maine",14380,019,23,0.4407,0.0470,ACS 5-year 2020 (B19083)
2020,2016–2020,"Dixmont town, Penobscot County, Maine",17950,019,23,0.4254,0.0685,ACS 5-year 2020 (B19083)
2020,2016–2020,"Drew plantation, Penobscot County, Maine",18580,019,23,0.3340,0.2059,ACS 5-year 2020 (B19083)
2020,2016–2020,"East Central Penobscot UT, Penobscot County, Maine",19868,019,23,0.4182,0.0635,ACS 5-year 2020 (B19083)
2020,2016–2020,"East Millinocket town, Penobscot County, Maine",21030,019,23,0.4078,0.0381,ACS 5-year 2020 (B19083)
2020,2016–2020,"Eddington town, Penobscot County, Maine",22535,019,23,0.3701,0.0508,ACS 5-year 2020 (B19083)
2020,2016–2020,"Edinburg town, Penobscot County, Maine",22710,019,23,0.3113,0.0908,ACS 5-year 2020 (B19083)
2020,2016–2020,"Enfield town, Penobscot County, Maine",23620,019,23,0.4064,0.0560,ACS 5-year 2020 (B19083)
2020,2016–2020,"Etna town, Penobscot County, Maine",23865,019,23,0.3311,0.0530,ACS 5-year 2020 (B19083)
2020,2016–2020,"Exeter town, Penobscot County, Maine",24110,019,23,0.3496,0.0521,ACS 5-year 2020 (B19083)
2020,2016–2020,"Garland town, Penobscot County, Maine",27190,019,23,0.4266,0.0503,ACS 5-year 2020 (B19083)
2020,2016–2020,"Glenburn town, Penobscot County, Maine",27645,019,23,0.3819,0.0571,ACS 5-year 2020 (B19083)
2020,2016–2020,"Greenbush town, Penobscot County, Maine",29185,019,23,0.4007,0.0368,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hampden town, Penobscot County, Maine",30795,019,23,0.4470,0.0761,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hermon town, Penobscot County, Maine",32510,019,23,0.3026,0.0356,ACS 5-year 2020 (B19083)
2020,2016–2020,"Holden town, Penobscot County, Maine",33490,019,23,0.4839,0.1334,ACS 5-year 2020 (B19083)
2020,2016–2020,"Howland town, Penobscot County, Maine",34190,019,23,0.3516,0.0562,ACS 5-year 2020 (B19083)
2020,2016–2020,"Hudson town, Penobscot County, Maine",34365,019,23,0.3721,0.0358,ACS 5-year 2020 (B19083)
2020,2016–2020,"Kenduskeag town, Penobscot County, Maine",36325,019,23,0.3431,0.0351,ACS 5-year 2020 (B19083)
2020,2016–2020,"Kingman UT, Penobscot County, Maine",37075,019,23,0.3671,0.0793,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lagrange town, Penobscot County, Maine",37760,019,23,0.4184,0.0305,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lee town, Penobscot County, Maine",38530,019,23,0.4180,0.0464,ACS 5-year 2020 (B19083)
2020,2016–2020,"Levant town, Penobscot County, Maine",38705,019,23,0.3455,0.0467,ACS 5-year 2020 (B19083)
2020,2016–2020,"Lowell town, Penobscot County, Maine",41435,019,23,0.4327,0.0539,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mattawamkeag town, Penobscot County, Maine",44270,019,23,0.3955,0.0353,ACS 5-year 2020 (B19083)
2020,2016–2020,"Maxfield town, Penobscot County, Maine",44340,019,23,0.3536,0.1215,ACS 5-year 2020 (B19083)
2020,2016–2020,"Milford town, Penobscot County, Maine",45670,019,23,0.3786,0.0534,ACS 5-year 2020 (B19083)
2020,2016–2020,"Millinocket town, Penobscot County, Maine",45810,019,23,0.4608,0.1271,ACS 5-year 2020 (B19083)
2020,2016–2020,"Mount Chase town, Penobscot County, Maine",47560,019,23,0.5423,0.1439,ACS 5-year 2020 (B19083)
2020,2016–2020,"Newport town, Penobscot County, Maine",49065,019,23,0.4513,0.0449,ACS 5-year 2020 (B19083)
2020,2016–2020,"North Penobscot UT, Penobscot County, Maine",52710,019,23,0.4758,0.0885,ACS 5-year 2020 (B19083)
2020,2016–2020,"Orono town, Penobscot County, Maine",55565,019,23,0.4994,0.0293,ACS 5-year 2020 (B19083)
2020,2016–2020,"Orrington town, Penobscot County, Maine",55680,019,23,0.4122,0.0445,ACS 5-year 2020 (B19083)
2020,2016–2020,"Passadumkeag town, Penobscot County, Maine",57045,019,23,0.4219,0.1136,ACS 5-year 2020 (B19083)
2020,2016–2020,"Penobscot Indian Island Reservation, Penobscot County, Maine",57936,019,23,0.4921,0.0546,ACS 5-year 2020 (B19083)
2020,2016–2020,"Plymouth town, Penobscot County, Maine",59950,019,23,0.3888,0.0371,ACS 5-year 2020 (B19083)
2020,2016–2020,"Prentiss UT, Penobscot County, Maine",60790,019,23,0.3321,0.1792,ACS 5-year 2020 (B19083)
2020,2016–2020,"Springfield town, Penobscot County, Maine",73250,019,23,0.4150,0.0684,ACS 5-year 2020 (B19083)
2020,2016–2020,"Stacyville town, Penobscot County, Maine",73600,019,23,0.3633,0.0717,ACS 5-year 2020 (B19083)
